experiment_id,campaign_partition,source_healthy_trace_id,assigned_source_partition,included_in_strict_source_disjoint_subset
1263,validation,636,validation,True
1264,train,222,attack,False
1265,train,576,train,True
1266,train,1023,train,True
1267,train,598,attack,False
1268,train,929,train,True
1269,train,524,train,True
1270,train,908,test,False
1271,validation,247,validation,True
1272,train,129,test,False
1273,train,87,test,False
1274,train,17,attack,False
1275,attack,337,test,False
1276,attack,812,attack,True
1277,train,75,validation,False
1278,validation,98,validation,True
1279,train,792,test,False
1280,train,473,attack,False
1281,attack,497,train,False
1282,train,640,train,True
1283,train,252,attack,False
1284,train,594,train,True
1285,attack,156,attack,True
1286,train,798,train,True
1287,validation,899,attack,False
1288,attack,311,attack,True
1289,test,32,test,True
1290,validation,233,test,False
1291,train,226,attack,False
1292,attack,604,train,False
1293,train,984,attack,False
1294,test,290,test,True
1295,validation,158,train,False
1296,train,636,validation,False
1297,attack,321,train,False
1298,attack,643,train,False
1299,attack,546,attack,True
1300,train,1021,train,True
1301,attack,622,train,False
1302,test,458,attack,False
1303,attack,855,train,False
1304,train,966,attack,False
1305,train,646,train,True
1306,train,106,train,True
1307,test,32,test,True
1308,attack,671,validation,False
1309,test,401,validation,False
1310,train,999,test,False
1311,train,609,train,True
1312,test,638,attack,False
1313,train,551,attack,False
1314,train,375,attack,False
1315,train,554,train,True
1316,attack,705,attack,True
1317,validation,229,train,False
1318,train,67,attack,False
1319,train,725,test,False
1320,validation,308,test,False
1321,validation,342,validation,True
1322,attack,17,attack,True
1323,train,127,attack,False
1324,train,15,train,True
1325,test,108,train,False
1326,attack,99,train,False
1327,validation,611,test,False
1328,validation,550,validation,True
1329,attack,447,attack,True
1330,train,601,train,True
1331,train,858,train,True
1332,validation,68,train,False
1333,validation,276,train,False
1334,validation,185,attack,False
1335,train,363,train,True
1336,test,539,train,False
1337,train,375,attack,False
1338,test,908,test,True
1339,train,976,train,True
1340,train,50,train,True
1341,train,200,test,False
1342,train,563,attack,False
1343,attack,216,test,False
1344,test,722,test,True
1345,train,90,attack,False
1346,attack,454,test,False
1347,train,987,test,False
1348,attack,15,train,False
1349,attack,146,train,False
1350,test,566,train,False
1351,train,808,train,True
1352,attack,398,attack,True
1353,attack,385,attack,True
1354,attack,34,validation,False
1355,train,406,validation,False
1356,train,467,train,True
1357,train,169,test,False
1358,train,850,attack,False
1359,test,607,train,False
1360,train,424,train,True
1361,validation,780,validation,True
1362,train,14,train,True
1363,test,600,train,False
1364,validation,143,train,False
1365,train,688,train,True
1366,train,479,test,False
1367,attack,86,validation,False
1368,train,461,train,True
1369,attack,774,attack,True
1370,validation,464,train,False
1371,test,702,test,True
1372,validation,377,train,False
1373,attack,856,validation,False
1374,train,682,train,True
1375,train,691,train,True
1376,test,987,test,True
1377,attack,256,train,False
1378,train,64,attack,False
1379,validation,139,test,False
1380,attack,205,attack,True
1381,train,470,attack,False
1382,test,629,train,False
1383,attack,81,train,False
1384,train,873,test,False
1385,attack,533,train,False
1386,test,137,train,False
1387,validation,783,attack,False
1388,train,226,attack,False
1389,attack,54,attack,True
1390,train,656,test,False
1391,attack,489,train,False
1392,train,915,train,True
1393,validation,410,train,False
1394,attack,87,test,False
1395,validation,846,attack,False
1396,attack,202,train,False
1397,validation,713,attack,False
1398,attack,13,attack,True
1399,attack,313,train,False
1400,attack,100,test,False
1401,attack,689,train,False
1402,attack,396,train,False
1403,attack,708,train,False
1404,train,703,train,True
1405,test,72,train,False
1406,attack,586,train,False
1407,attack,93,train,False
1408,train,924,attack,False
1409,test,426,train,False
1410,test,61,attack,False
1411,attack,111,train,False
1412,train,782,test,False
1413,validation,736,attack,False
1414,train,703,train,True
1415,train,289,train,True
1416,attack,712,train,False
1417,attack,44,train,False
1418,train,454,test,False
1419,attack,319,attack,True
1420,train,882,validation,False
1421,attack,248,attack,True
1422,test,900,train,False
1423,train,5,train,True
1424,train,915,train,True
1425,train,463,train,True
1426,attack,467,train,False
1427,train,163,attack,False
1428,attack,448,test,False
1429,attack,278,train,False
1430,train,46,test,False
1431,validation,456,attack,False
1432,attack,13,attack,True
1433,test,138,validation,False
1434,attack,804,train,False
1435,test,643,train,False
1436,test,889,attack,False
1437,validation,192,attack,False
1438,attack,474,train,False
1439,attack,875,train,False
1440,attack,184,train,False
1441,test,224,test,True
1442,attack,100,test,False
1443,train,1014,train,True
1444,train,378,attack,False
1445,validation,1,train,False
1446,train,96,train,True
1447,train,250,validation,False
1448,train,272,train,True
1449,train,932,validation,False
1450,train,409,train,True
1451,train,5,train,True
1452,attack,928,train,False
1453,validation,243,attack,False
1454,train,221,train,True
1455,train,815,train,True
1456,test,1009,validation,False
1457,attack,132,train,False
1458,validation,586,train,False
1459,attack,26,validation,False
1460,train,863,train,True
1461,train,261,attack,False
1462,attack,83,validation,False
1463,train,882,validation,False
1464,attack,901,test,False
1465,validation,288,attack,False
1466,train,962,train,True
1467,test,774,attack,False
1468,attack,1014,train,False
1469,attack,440,train,False
1470,train,513,attack,False
1471,validation,304,validation,True
1472,train,49,validation,False
1473,validation,513,attack,False
1474,attack,272,train,False
1475,attack,35,attack,True
1476,train,980,train,True
1477,train,186,train,True
1478,train,130,train,True
1479,train,153,train,True
1480,attack,802,attack,True
1481,attack,920,attack,True
1482,attack,959,attack,True
1483,validation,4,attack,False
1484,train,693,validation,False
1485,attack,990,test,False
1486,attack,523,attack,True
1487,test,977,test,True
1488,train,177,train,True
1489,test,33,attack,False
1490,attack,882,validation,False
1491,train,521,train,True
1492,train,274,train,True
1493,train,772,validation,False
1494,train,892,train,True
1495,train,14,train,True
1496,train,922,train,True
1497,validation,740,train,False
1498,train,892,train,True
1499,test,430,train,False
1500,train,644,validation,False
1501,train,292,attack,False
1502,train,954,train,True
1503,train,247,validation,False
1504,test,1009,validation,False
1505,train,158,train,True
1506,train,974,validation,False
1507,train,938,train,True
1508,attack,417,train,False
1509,train,727,attack,False
1510,attack,421,train,False
1511,train,406,validation,False
1512,test,797,test,True
1513,train,534,attack,False
1514,train,582,test,False
1515,attack,687,validation,False
1516,attack,977,test,False
1517,attack,223,train,False
1518,validation,964,validation,True
1519,train,555,validation,False
1520,validation,592,train,False
1521,attack,506,train,False
1522,train,278,train,True
1523,train,410,train,True
1524,attack,673,test,False
1525,attack,271,validation,False
1526,validation,445,train,False
1527,train,828,validation,False
1528,train,271,validation,False
1529,attack,746,train,False
1530,train,90,attack,False
1531,train,581,train,True
1532,attack,727,attack,True
1533,train,840,validation,False
1534,train,960,attack,False
1535,train,540,attack,False
1536,train,349,attack,False
1537,test,980,train,False
1538,train,936,train,True
1539,train,300,validation,False
1540,train,85,train,True
1541,train,569,train,True
1542,train,42,train,True
1543,validation,684,validation,True
1544,train,169,test,False
1545,validation,701,attack,False
1546,train,599,train,True
1547,train,854,validation,False
1548,train,631,test,False
1549,train,671,validation,False
1550,train,699,train,True
1551,train,135,train,True
1552,train,434,attack,False
1553,train,452,train,True
1554,attack,236,attack,True
1555,train,295,train,True
1556,test,709,train,False
1557,attack,265,train,False
1558,attack,911,train,False
1559,attack,467,train,False
1560,train,387,attack,False
1561,test,102,train,False
1562,train,466,attack,False
1563,train,454,test,False
1564,attack,814,train,False
1565,train,882,validation,False
1566,train,150,train,True
1567,attack,211,attack,True
1568,train,566,train,True
1569,train,179,test,False
1570,attack,573,train,False
1571,attack,506,train,False
1572,train,658,attack,False
1573,train,968,train,True
1574,train,668,train,True
1575,test,604,train,False
1576,train,731,train,True
1577,attack,720,test,False
1578,test,777,train,False
1579,attack,617,train,False
1580,validation,417,train,False
1581,train,740,train,True
1582,train,221,train,True
1583,attack,1004,test,False
1584,train,551,attack,False
1585,train,84,train,True
1586,train,728,test,False
1587,attack,440,train,False
1588,train,470,attack,False
1589,train,257,train,True
1590,train,263,validation,False
1591,attack,33,attack,True
1592,train,740,train,True
1593,train,122,train,True
1594,train,26,validation,False
1595,train,987,test,False
1596,test,992,attack,False
1597,train,5,train,True
1598,attack,29,train,False
1599,train,974,validation,False
1600,validation,173,attack,False
1601,train,211,attack,False
1602,attack,834,train,False
1603,attack,779,train,False
1604,attack,609,train,False
1605,train,38,attack,False
1606,train,64,attack,False
1607,train,250,validation,False
1608,train,381,test,False
1609,attack,1018,test,False
1610,train,98,validation,False
1611,train,585,train,True
1612,attack,873,test,False
1613,attack,144,train,False
1614,attack,671,validation,False
1615,validation,478,train,False
1616,train,353,train,True
1617,train,200,test,False
1618,train,930,train,True
1619,train,18,train,True
1620,train,756,train,True
1621,train,311,attack,False
1622,validation,56,attack,False
1623,test,130,train,False
1624,attack,492,test,False
1625,attack,61,attack,True
1626,train,445,train,True
1627,train,756,train,True
1628,train,560,train,True
1629,train,619,attack,False
1630,attack,860,attack,True
1631,train,53,test,False
1632,attack,478,train,False
1633,attack,367,attack,True
1634,test,52,train,False
1635,train,460,attack,False
1636,test,484,attack,False
1637,train,920,attack,False
