experiment_id,campaign_partition,category,category_id,target_sbox,target_sbox_index,key_id,session_id,is_valid_response,is_clean_target,is_clean_target_ineffective,is_clean_target_effective,is_missed,is_off_target,is_multi_hit,is_invalid_reset,sifa_oracle_usable,sefa_oracle_usable,shfa_oracle_branch
1224,attack,off_target,3,S5,5,22,5,1,0,0,0,0,1,0,0,0,0,0
1231,attack,missed,0,S5,5,22,3,1,0,0,0,1,0,0,0,0,0,0
1239,attack,off_target,3,S0,0,22,7,1,0,0,0,0,1,0,0,0,0,0
1245,attack,off_target,3,S0,0,23,1,1,0,0,0,0,1,0,0,0,0,0
1256,attack,clean_target_effective,2,S5,5,22,1,1,1,0,1,0,0,0,0,0,1,2
1275,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
1276,attack,clean_target_effective,2,S5,5,22,1,1,1,0,1,0,0,0,0,0,1,2
1281,attack,off_target,3,S0,0,22,6,1,0,0,0,0,1,0,0,0,0,0
1285,attack,off_target,3,S5,5,23,7,1,0,0,0,0,1,0,0,0,0,0
1288,attack,missed,0,S5,5,22,7,1,0,0,0,1,0,0,0,0,0,0
1292,attack,clean_target_effective,2,S0,0,22,0,1,1,0,1,0,0,0,0,0,1,2
1297,attack,clean_target_ineffective,1,S0,0,23,5,1,1,1,0,0,0,0,0,1,0,1
1298,attack,missed,0,S0,0,22,0,1,0,0,0,1,0,0,0,0,0,0
1299,attack,clean_target_ineffective,1,S0,0,22,0,1,1,1,0,0,0,0,0,1,0,1
1301,attack,clean_target_effective,2,S0,0,23,6,1,1,0,1,0,0,0,0,0,1,2
1303,attack,clean_target_ineffective,1,S0,0,23,5,1,1,1,0,0,0,0,0,1,0,1
1308,attack,clean_target_effective,2,S0,0,23,4,1,1,0,1,0,0,0,0,0,1,2
1316,attack,off_target,3,S0,0,23,7,1,0,0,0,0,1,0,0,0,0,0
1322,attack,missed,0,S0,0,22,6,1,0,0,0,1,0,0,0,0,0,0
1326,attack,multi_hit,4,S5,5,23,4,1,0,0,0,0,0,1,0,0,0,0
1329,attack,off_target,3,S0,0,23,4,1,0,0,0,0,1,0,0,0,0,0
1343,attack,off_target,3,S5,5,22,5,1,0,0,0,0,1,0,0,0,0,0
1346,attack,missed,0,S0,0,23,5,1,0,0,0,1,0,0,0,0,0,0
1348,attack,clean_target_ineffective,1,S5,5,23,4,1,1,1,0,0,0,0,0,1,0,1
1349,attack,multi_hit,4,S0,0,22,3,1,0,0,0,0,0,1,0,0,0,0
1352,attack,missed,0,S0,0,23,2,1,0,0,0,1,0,0,0,0,0,0
1353,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
1354,attack,clean_target_ineffective,1,S5,5,22,1,1,1,1,0,0,0,0,0,1,0,1
1367,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
1369,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
1373,attack,clean_target_ineffective,1,S5,5,23,1,1,1,1,0,0,0,0,0,1,0,1
1377,attack,multi_hit,4,S5,5,23,2,1,0,0,0,0,0,1,0,0,0,0
1380,attack,clean_target_effective,2,S0,0,23,0,1,1,0,1,0,0,0,0,0,1,2
1383,attack,clean_target_effective,2,S5,5,22,6,1,1,0,1,0,0,0,0,0,1,2
1385,attack,off_target,3,S5,5,23,0,1,0,0,0,0,1,0,0,0,0,0
1389,attack,missed,0,S0,0,22,5,1,0,0,0,1,0,0,0,0,0,0
1391,attack,clean_target_ineffective,1,S0,0,23,3,1,1,1,0,0,0,0,0,1,0,1
1394,attack,clean_target_effective,2,S0,0,22,4,1,1,0,1,0,0,0,0,0,1,2
1396,attack,clean_target_effective,2,S5,5,23,1,1,1,0,1,0,0,0,0,0,1,2
1398,attack,multi_hit,4,S0,0,22,5,1,0,0,0,0,0,1,0,0,0,0
1399,attack,missed,0,S0,0,22,4,1,0,0,0,1,0,0,0,0,0,0
1400,attack,clean_target_effective,2,S5,5,22,6,1,1,0,1,0,0,0,0,0,1,2
1401,attack,clean_target_effective,2,S5,5,23,5,1,1,0,1,0,0,0,0,0,1,2
1402,attack,missed,0,S5,5,23,6,1,0,0,0,1,0,0,0,0,0,0
1403,attack,invalid_reset,5,S5,5,22,6,0,0,0,0,0,0,0,1,0,0,0
1406,attack,clean_target_ineffective,1,S5,5,23,5,1,1,1,0,0,0,0,0,1,0,1
1407,attack,clean_target_ineffective,1,S0,0,23,4,1,1,1,0,0,0,0,0,1,0,1
1411,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
1416,attack,clean_target_effective,2,S0,0,23,2,1,1,0,1,0,0,0,0,0,1,2
1417,attack,multi_hit,4,S0,0,22,1,1,0,0,0,0,0,1,0,0,0,0
1419,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
1421,attack,clean_target_effective,2,S0,0,22,3,1,1,0,1,0,0,0,0,0,1,2
1426,attack,clean_target_effective,2,S5,5,22,2,1,1,0,1,0,0,0,0,0,1,2
1428,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
1429,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
1432,attack,multi_hit,4,S0,0,22,6,1,0,0,0,0,0,1,0,0,0,0
1434,attack,invalid_reset,5,S5,5,22,5,0,0,0,0,0,0,0,1,0,0,0
1438,attack,invalid_reset,5,S5,5,22,7,0,0,0,0,0,0,0,1,0,0,0
1439,attack,invalid_reset,5,S5,5,22,2,0,0,0,0,0,0,0,1,0,0,0
1440,attack,off_target,3,S5,5,23,0,1,0,0,0,0,1,0,0,0,0,0
1442,attack,off_target,3,S0,0,23,5,1,0,0,0,0,1,0,0,0,0,0
1452,attack,missed,0,S5,5,23,2,1,0,0,0,1,0,0,0,0,0,0
1457,attack,multi_hit,4,S5,5,22,4,1,0,0,0,0,0,1,0,0,0,0
1459,attack,invalid_reset,5,S5,5,22,3,0,0,0,0,0,0,0,1,0,0,0
1462,attack,missed,0,S5,5,23,6,1,0,0,0,1,0,0,0,0,0,0
1464,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
1468,attack,missed,0,S5,5,23,1,1,0,0,0,1,0,0,0,0,0,0
1469,attack,clean_target_ineffective,1,S0,0,22,3,1,1,1,0,0,0,0,0,1,0,1
1474,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
1475,attack,off_target,3,S5,5,22,4,1,0,0,0,0,1,0,0,0,0,0
1480,attack,missed,0,S5,5,23,0,1,0,0,0,1,0,0,0,0,0,0
1481,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
1482,attack,clean_target_effective,2,S0,0,23,7,1,1,0,1,0,0,0,0,0,1,2
1485,attack,multi_hit,4,S0,0,23,3,1,0,0,0,0,0,1,0,0,0,0
1486,attack,missed,0,S0,0,23,5,1,0,0,0,1,0,0,0,0,0,0
1490,attack,clean_target_effective,2,S5,5,23,6,1,1,0,1,0,0,0,0,0,1,2
1508,attack,clean_target_effective,2,S5,5,23,0,1,1,0,1,0,0,0,0,0,1,2
1510,attack,clean_target_effective,2,S5,5,23,2,1,1,0,1,0,0,0,0,0,1,2
1515,attack,missed,0,S5,5,22,7,1,0,0,0,1,0,0,0,0,0,0
1516,attack,missed,0,S0,0,22,2,1,0,0,0,1,0,0,0,0,0,0
1517,attack,clean_target_ineffective,1,S0,0,23,7,1,1,1,0,0,0,0,0,1,0,1
1521,attack,clean_target_effective,2,S0,0,22,7,1,1,0,1,0,0,0,0,0,1,2
1524,attack,clean_target_effective,2,S0,0,22,0,1,1,0,1,0,0,0,0,0,1,2
1525,attack,multi_hit,4,S0,0,22,2,1,0,0,0,0,0,1,0,0,0,0
1529,attack,clean_target_effective,2,S5,5,23,5,1,1,0,1,0,0,0,0,0,1,2
1532,attack,clean_target_ineffective,1,S0,0,22,3,1,1,1,0,0,0,0,0,1,0,1
1554,attack,missed,0,S5,5,22,4,1,0,0,0,1,0,0,0,0,0,0
1557,attack,clean_target_effective,2,S5,5,23,0,1,1,0,1,0,0,0,0,0,1,2
1558,attack,multi_hit,4,S5,5,22,1,1,0,0,0,0,0,1,0,0,0,0
1559,attack,off_target,3,S0,0,23,3,1,0,0,0,0,1,0,0,0,0,0
1564,attack,multi_hit,4,S5,5,22,1,1,0,0,0,0,0,1,0,0,0,0
1567,attack,missed,0,S0,0,23,4,1,0,0,0,1,0,0,0,0,0,0
1570,attack,missed,0,S5,5,22,7,1,0,0,0,1,0,0,0,0,0,0
1571,attack,off_target,3,S0,0,22,4,1,0,0,0,0,1,0,0,0,0,0
1577,attack,missed,0,S0,0,22,6,1,0,0,0,1,0,0,0,0,0,0
1579,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
1583,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
1587,attack,clean_target_effective,2,S5,5,22,5,1,1,0,1,0,0,0,0,0,1,2
1591,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
1598,attack,multi_hit,4,S5,5,22,7,1,0,0,0,0,0,1,0,0,0,0
1602,attack,clean_target_effective,2,S0,0,22,5,1,1,0,1,0,0,0,0,0,1,2
1603,attack,multi_hit,4,S0,0,23,4,1,0,0,0,0,0,1,0,0,0,0
1604,attack,missed,0,S0,0,23,5,1,0,0,0,1,0,0,0,0,0,0
1609,attack,clean_target_effective,2,S0,0,23,0,1,1,0,1,0,0,0,0,0,1,2
1612,attack,multi_hit,4,S5,5,23,2,1,0,0,0,0,0,1,0,0,0,0
1613,attack,clean_target_effective,2,S5,5,23,5,1,1,0,1,0,0,0,0,0,1,2
1614,attack,off_target,3,S5,5,22,4,1,0,0,0,0,1,0,0,0,0,0
1624,attack,clean_target_effective,2,S5,5,22,2,1,1,0,1,0,0,0,0,0,1,2
1625,attack,missed,0,S0,0,23,5,1,0,0,0,1,0,0,0,0,0,0
1630,attack,clean_target_ineffective,1,S0,0,22,6,1,1,1,0,0,0,0,0,1,0,1
1632,attack,clean_target_effective,2,S0,0,23,0,1,1,0,1,0,0,0,0,0,1,2
1633,attack,clean_target_effective,2,S5,5,23,3,1,1,0,1,0,0,0,0,0,1,2
1638,attack,clean_target_effective,2,S5,5,23,5,1,1,0,1,0,0,0,0,0,1,2
1639,attack,multi_hit,4,S5,5,22,0,1,0,0,0,0,0,1,0,0,0,0
1643,attack,off_target,3,S0,0,22,0,1,0,0,0,0,1,0,0,0,0,0
1645,attack,off_target,3,S5,5,23,6,1,0,0,0,0,1,0,0,0,0,0
1646,attack,missed,0,S5,5,22,2,1,0,0,0,1,0,0,0,0,0,0
1648,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
1653,attack,clean_target_effective,2,S0,0,23,2,1,1,0,1,0,0,0,0,0,1,2
1655,attack,missed,0,S0,0,23,0,1,0,0,0,1,0,0,0,0,0,0
1659,attack,missed,0,S0,0,23,3,1,0,0,0,1,0,0,0,0,0,0
1667,attack,missed,0,S0,0,22,2,1,0,0,0,1,0,0,0,0,0,0
1671,attack,missed,0,S5,5,23,7,1,0,0,0,1,0,0,0,0,0,0
1674,attack,clean_target_effective,2,S5,5,23,3,1,1,0,1,0,0,0,0,0,1,2
1675,attack,missed,0,S0,0,23,5,1,0,0,0,1,0,0,0,0,0,0
1677,attack,off_target,3,S0,0,23,0,1,0,0,0,0,1,0,0,0,0,0
1684,attack,missed,0,S0,0,22,6,1,0,0,0,1,0,0,0,0,0,0
1687,attack,invalid_reset,5,S0,0,23,6,0,0,0,0,0,0,0,1,0,0,0
1693,attack,clean_target_effective,2,S5,5,22,6,1,1,0,1,0,0,0,0,0,1,2
1695,attack,off_target,3,S0,0,23,1,1,0,0,0,0,1,0,0,0,0,0
1696,attack,clean_target_effective,2,S5,5,22,5,1,1,0,1,0,0,0,0,0,1,2
1699,attack,invalid_reset,5,S0,0,22,6,0,0,0,0,0,0,0,1,0,0,0
1704,attack,off_target,3,S5,5,23,1,1,0,0,0,0,1,0,0,0,0,0
1705,attack,clean_target_effective,2,S0,0,22,4,1,1,0,1,0,0,0,0,0,1,2
1716,attack,clean_target_effective,2,S0,0,23,7,1,1,0,1,0,0,0,0,0,1,2
1717,attack,invalid_reset,5,S5,5,22,3,0,0,0,0,0,0,0,1,0,0,0
1723,attack,off_target,3,S5,5,23,5,1,0,0,0,0,1,0,0,0,0,0
1726,attack,clean_target_effective,2,S0,0,23,7,1,1,0,1,0,0,0,0,0,1,2
1730,attack,off_target,3,S0,0,22,2,1,0,0,0,0,1,0,0,0,0,0
1744,attack,multi_hit,4,S0,0,23,5,1,0,0,0,0,0,1,0,0,0,0
1745,attack,clean_target_ineffective,1,S5,5,22,5,1,1,1,0,0,0,0,0,1,0,1
1754,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
1755,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
1756,attack,clean_target_effective,2,S0,0,22,3,1,1,0,1,0,0,0,0,0,1,2
1758,attack,multi_hit,4,S5,5,23,5,1,0,0,0,0,0,1,0,0,0,0
1761,attack,off_target,3,S5,5,23,0,1,0,0,0,0,1,0,0,0,0,0
1762,attack,off_target,3,S0,0,22,4,1,0,0,0,0,1,0,0,0,0,0
1763,attack,clean_target_effective,2,S5,5,23,1,1,1,0,1,0,0,0,0,0,1,2
1770,attack,missed,0,S5,5,22,1,1,0,0,0,1,0,0,0,0,0,0
1774,attack,missed,0,S5,5,22,2,1,0,0,0,1,0,0,0,0,0,0
1775,attack,off_target,3,S5,5,22,6,1,0,0,0,0,1,0,0,0,0,0
1778,attack,missed,0,S5,5,22,1,1,0,0,0,1,0,0,0,0,0,0
1781,attack,clean_target_effective,2,S5,5,23,2,1,1,0,1,0,0,0,0,0,1,2
1782,attack,clean_target_effective,2,S5,5,23,6,1,1,0,1,0,0,0,0,0,1,2
1795,attack,clean_target_effective,2,S0,0,22,2,1,1,0,1,0,0,0,0,0,1,2
1798,attack,clean_target_ineffective,1,S0,0,23,5,1,1,1,0,0,0,0,0,1,0,1
1800,attack,clean_target_effective,2,S0,0,23,1,1,1,0,1,0,0,0,0,0,1,2
1805,attack,off_target,3,S5,5,23,6,1,0,0,0,0,1,0,0,0,0,0
1809,attack,clean_target_effective,2,S0,0,22,0,1,1,0,1,0,0,0,0,0,1,2
1812,attack,off_target,3,S5,5,22,3,1,0,0,0,0,1,0,0,0,0,0
1816,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
1818,attack,off_target,3,S5,5,23,1,1,0,0,0,0,1,0,0,0,0,0
1824,attack,clean_target_effective,2,S0,0,23,6,1,1,0,1,0,0,0,0,0,1,2
1825,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
1828,attack,off_target,3,S0,0,22,0,1,0,0,0,0,1,0,0,0,0,0
1829,attack,clean_target_ineffective,1,S5,5,22,0,1,1,1,0,0,0,0,0,1,0,1
1830,attack,off_target,3,S5,5,22,7,1,0,0,0,0,1,0,0,0,0,0
1831,attack,off_target,3,S5,5,22,4,1,0,0,0,0,1,0,0,0,0,0
1834,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
1836,attack,missed,0,S5,5,22,6,1,0,0,0,1,0,0,0,0,0,0
1837,attack,clean_target_ineffective,1,S0,0,22,4,1,1,1,0,0,0,0,0,1,0,1
1840,attack,clean_target_effective,2,S5,5,23,7,1,1,0,1,0,0,0,0,0,1,2
1845,attack,clean_target_effective,2,S0,0,22,1,1,1,0,1,0,0,0,0,0,1,2
1851,attack,clean_target_effective,2,S0,0,23,2,1,1,0,1,0,0,0,0,0,1,2
1854,attack,clean_target_ineffective,1,S0,0,22,4,1,1,1,0,0,0,0,0,1,0,1
1861,attack,clean_target_effective,2,S5,5,22,6,1,1,0,1,0,0,0,0,0,1,2
1863,attack,multi_hit,4,S0,0,23,6,1,0,0,0,0,0,1,0,0,0,0
1866,attack,missed,0,S0,0,23,1,1,0,0,0,1,0,0,0,0,0,0
1870,attack,clean_target_ineffective,1,S5,5,23,2,1,1,1,0,0,0,0,0,1,0,1
1871,attack,clean_target_ineffective,1,S5,5,23,7,1,1,1,0,0,0,0,0,1,0,1
1875,attack,clean_target_effective,2,S5,5,23,0,1,1,0,1,0,0,0,0,0,1,2
1876,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
1881,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
1882,attack,clean_target_effective,2,S5,5,23,1,1,1,0,1,0,0,0,0,0,1,2
1888,attack,clean_target_effective,2,S5,5,22,6,1,1,0,1,0,0,0,0,0,1,2
1893,attack,multi_hit,4,S5,5,22,6,1,0,0,0,0,0,1,0,0,0,0
1897,attack,clean_target_effective,2,S5,5,23,3,1,1,0,1,0,0,0,0,0,1,2
1899,attack,clean_target_ineffective,1,S0,0,22,6,1,1,1,0,0,0,0,0,1,0,1
1902,attack,off_target,3,S5,5,22,0,1,0,0,0,0,1,0,0,0,0,0
1909,attack,clean_target_ineffective,1,S5,5,23,7,1,1,1,0,0,0,0,0,1,0,1
1912,attack,multi_hit,4,S0,0,23,7,1,0,0,0,0,0,1,0,0,0,0
1913,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
1917,attack,invalid_reset,5,S5,5,22,0,0,0,0,0,0,0,0,1,0,0,0
1918,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
1924,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
1925,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
1929,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
1950,attack,missed,0,S5,5,22,4,1,0,0,0,1,0,0,0,0,0,0
1951,attack,invalid_reset,5,S5,5,22,2,0,0,0,0,0,0,0,1,0,0,0
1955,attack,off_target,3,S5,5,23,3,1,0,0,0,0,1,0,0,0,0,0
1967,attack,multi_hit,4,S5,5,23,4,1,0,0,0,0,0,1,0,0,0,0
1968,attack,missed,0,S0,0,23,2,1,0,0,0,1,0,0,0,0,0,0
1972,attack,clean_target_ineffective,1,S5,5,23,6,1,1,1,0,0,0,0,0,1,0,1
1975,attack,multi_hit,4,S0,0,22,4,1,0,0,0,0,0,1,0,0,0,0
1978,attack,clean_target_ineffective,1,S0,0,22,1,1,1,1,0,0,0,0,0,1,0,1
1986,attack,missed,0,S0,0,23,1,1,0,0,0,1,0,0,0,0,0,0
1989,attack,multi_hit,4,S0,0,23,2,1,0,0,0,0,0,1,0,0,0,0
1991,attack,clean_target_effective,2,S0,0,22,3,1,1,0,1,0,0,0,0,0,1,2
2008,attack,clean_target_effective,2,S0,0,22,1,1,1,0,1,0,0,0,0,0,1,2
2009,attack,multi_hit,4,S5,5,23,6,1,0,0,0,0,0,1,0,0,0,0
2013,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
2014,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
2016,attack,clean_target_ineffective,1,S0,0,22,4,1,1,1,0,0,0,0,0,1,0,1
2022,attack,clean_target_effective,2,S0,0,23,2,1,1,0,1,0,0,0,0,0,1,2
2025,attack,off_target,3,S5,5,23,3,1,0,0,0,0,1,0,0,0,0,0
2027,attack,clean_target_effective,2,S0,0,22,5,1,1,0,1,0,0,0,0,0,1,2
2037,attack,invalid_reset,5,S5,5,22,6,0,0,0,0,0,0,0,1,0,0,0
2041,attack,multi_hit,4,S0,0,22,2,1,0,0,0,0,0,1,0,0,0,0
2042,attack,missed,0,S5,5,22,2,1,0,0,0,1,0,0,0,0,0,0
2045,attack,off_target,3,S5,5,22,0,1,0,0,0,0,1,0,0,0,0,0
2056,attack,multi_hit,4,S5,5,22,7,1,0,0,0,0,0,1,0,0,0,0
2059,attack,invalid_reset,5,S5,5,22,1,0,0,0,0,0,0,0,1,0,0,0
2061,attack,missed,0,S0,0,23,0,1,0,0,0,1,0,0,0,0,0,0
2062,attack,off_target,3,S0,0,22,0,1,0,0,0,0,1,0,0,0,0,0
2064,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
2071,attack,clean_target_effective,2,S0,0,22,1,1,1,0,1,0,0,0,0,0,1,2
2085,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
2087,attack,missed,0,S0,0,22,6,1,0,0,0,1,0,0,0,0,0,0
2093,attack,off_target,3,S0,0,22,0,1,0,0,0,0,1,0,0,0,0,0
2102,attack,off_target,3,S0,0,22,4,1,0,0,0,0,1,0,0,0,0,0
2103,attack,clean_target_effective,2,S5,5,22,7,1,1,0,1,0,0,0,0,0,1,2
2105,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
2107,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
2112,attack,off_target,3,S0,0,23,1,1,0,0,0,0,1,0,0,0,0,0
2119,attack,multi_hit,4,S5,5,22,2,1,0,0,0,0,0,1,0,0,0,0
2123,attack,off_target,3,S5,5,23,6,1,0,0,0,0,1,0,0,0,0,0
2126,attack,invalid_reset,5,S0,0,23,3,0,0,0,0,0,0,0,1,0,0,0
2127,attack,missed,0,S0,0,22,0,1,0,0,0,1,0,0,0,0,0,0
2128,attack,multi_hit,4,S0,0,22,2,1,0,0,0,0,0,1,0,0,0,0
2131,attack,multi_hit,4,S5,5,22,3,1,0,0,0,0,0,1,0,0,0,0
2132,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
2133,attack,clean_target_ineffective,1,S5,5,23,2,1,1,1,0,0,0,0,0,1,0,1
2134,attack,missed,0,S5,5,23,3,1,0,0,0,1,0,0,0,0,0,0
2140,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
2142,attack,invalid_reset,5,S5,5,22,1,0,0,0,0,0,0,0,1,0,0,0
2143,attack,missed,0,S0,0,22,2,1,0,0,0,1,0,0,0,0,0,0
2148,attack,clean_target_effective,2,S0,0,22,0,1,1,0,1,0,0,0,0,0,1,2
2152,attack,missed,0,S0,0,23,1,1,0,0,0,1,0,0,0,0,0,0
2153,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
2160,attack,missed,0,S5,5,23,2,1,0,0,0,1,0,0,0,0,0,0
2164,attack,missed,0,S0,0,23,3,1,0,0,0,1,0,0,0,0,0,0
2167,attack,clean_target_effective,2,S5,5,22,6,1,1,0,1,0,0,0,0,0,1,2
2177,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
2179,attack,missed,0,S5,5,22,7,1,0,0,0,1,0,0,0,0,0,0
2184,attack,missed,0,S0,0,23,4,1,0,0,0,1,0,0,0,0,0,0
2186,attack,multi_hit,4,S5,5,22,5,1,0,0,0,0,0,1,0,0,0,0
2193,attack,missed,0,S5,5,23,7,1,0,0,0,1,0,0,0,0,0,0
2199,attack,clean_target_effective,2,S0,0,22,0,1,1,0,1,0,0,0,0,0,1,2
2202,attack,clean_target_effective,2,S0,0,23,1,1,1,0,1,0,0,0,0,0,1,2
2203,attack,clean_target_ineffective,1,S5,5,23,7,1,1,1,0,0,0,0,0,1,0,1
2205,attack,clean_target_effective,2,S5,5,23,0,1,1,0,1,0,0,0,0,0,1,2
2207,attack,multi_hit,4,S5,5,22,7,1,0,0,0,0,0,1,0,0,0,0
2214,attack,clean_target_effective,2,S5,5,23,2,1,1,0,1,0,0,0,0,0,1,2
2215,attack,clean_target_effective,2,S5,5,22,6,1,1,0,1,0,0,0,0,0,1,2
2218,attack,missed,0,S0,0,23,1,1,0,0,0,1,0,0,0,0,0,0
2219,attack,missed,0,S5,5,22,1,1,0,0,0,1,0,0,0,0,0,0
2223,attack,off_target,3,S0,0,23,2,1,0,0,0,0,1,0,0,0,0,0
2224,attack,missed,0,S5,5,22,6,1,0,0,0,1,0,0,0,0,0,0
2226,attack,missed,0,S5,5,22,4,1,0,0,0,1,0,0,0,0,0,0
2236,attack,multi_hit,4,S0,0,23,2,1,0,0,0,0,0,1,0,0,0,0
2239,attack,multi_hit,4,S0,0,23,1,1,0,0,0,0,0,1,0,0,0,0
2242,attack,multi_hit,4,S0,0,23,0,1,0,0,0,0,0,1,0,0,0,0
2260,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
2272,attack,multi_hit,4,S5,5,23,7,1,0,0,0,0,0,1,0,0,0,0
2277,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
2280,attack,missed,0,S5,5,23,0,1,0,0,0,1,0,0,0,0,0,0
2282,attack,missed,0,S0,0,23,2,1,0,0,0,1,0,0,0,0,0,0
2291,attack,clean_target_effective,2,S0,0,22,1,1,1,0,1,0,0,0,0,0,1,2
2293,attack,multi_hit,4,S5,5,23,3,1,0,0,0,0,0,1,0,0,0,0
2297,attack,clean_target_ineffective,1,S0,0,23,2,1,1,1,0,0,0,0,0,1,0,1
2299,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
2302,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
2305,attack,clean_target_effective,2,S0,0,23,6,1,1,0,1,0,0,0,0,0,1,2
2312,attack,missed,0,S5,5,22,0,1,0,0,0,1,0,0,0,0,0,0
2317,attack,multi_hit,4,S5,5,23,0,1,0,0,0,0,0,1,0,0,0,0
2319,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
2321,attack,multi_hit,4,S5,5,22,6,1,0,0,0,0,0,1,0,0,0,0
2324,attack,multi_hit,4,S5,5,23,6,1,0,0,0,0,0,1,0,0,0,0
2327,attack,clean_target_effective,2,S0,0,23,6,1,1,0,1,0,0,0,0,0,1,2
2328,attack,multi_hit,4,S0,0,23,3,1,0,0,0,0,0,1,0,0,0,0
2329,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
2332,attack,clean_target_ineffective,1,S5,5,23,4,1,1,1,0,0,0,0,0,1,0,1
2339,attack,missed,0,S5,5,22,2,1,0,0,0,1,0,0,0,0,0,0
2343,attack,off_target,3,S5,5,22,6,1,0,0,0,0,1,0,0,0,0,0
2348,attack,clean_target_effective,2,S0,0,23,4,1,1,0,1,0,0,0,0,0,1,2
2349,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
2351,attack,off_target,3,S5,5,22,3,1,0,0,0,0,1,0,0,0,0,0
2355,attack,off_target,3,S5,5,22,6,1,0,0,0,0,1,0,0,0,0,0
2357,attack,clean_target_effective,2,S0,0,23,4,1,1,0,1,0,0,0,0,0,1,2
2359,attack,clean_target_effective,2,S5,5,23,1,1,1,0,1,0,0,0,0,0,1,2
2360,attack,clean_target_effective,2,S0,0,22,3,1,1,0,1,0,0,0,0,0,1,2
2366,attack,clean_target_effective,2,S0,0,23,0,1,1,0,1,0,0,0,0,0,1,2
2369,attack,clean_target_ineffective,1,S0,0,22,4,1,1,1,0,0,0,0,0,1,0,1
2370,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
2373,attack,missed,0,S0,0,23,7,1,0,0,0,1,0,0,0,0,0,0
2376,attack,clean_target_ineffective,1,S5,5,23,5,1,1,1,0,0,0,0,0,1,0,1
2387,attack,invalid_reset,5,S5,5,23,4,0,0,0,0,0,0,0,1,0,0,0
2388,attack,off_target,3,S5,5,23,2,1,0,0,0,0,1,0,0,0,0,0
